Corkat quo Sihar,-1,0,Talk-to ,1304,3806,0,
Ghast,945,0,,3498,3331,0,
Ghast,945,0,,3513,3334,0,
Ghast,945,0,,3520,3333,0,
Loar Shadow,1276,40,Attack ,3520,3320,0,
Cyreg Paddlehorn,5046,0,Talk-to ,3521,3284,0,
Ghast,945,0,,3507,3343,0,
Ghast,945,0,,3509,3350,0,
Ghast,945,0,,3506,3348,0,
Vyrewatch,3723,120,Talk-to Attack ,3572,3338,0,
Vyrewatch,3711,120,Talk-to Attack ,3571,3339,0,
Vyrewatch,3730,110,Talk-to Attack ,3598,3323,0,
Vyrewatch sentinel,1,151,Attack ,3606,3360,0,
Strange Old Man,1671,0,Talk-to ,3577,3283,0,
Meiyerditch citizen,3797,0,Talk-to ,3599,3283,0,
Meiyerditch citizen,3808,0,Talk-to ,3595,3264,0,
Meiyerditch citizen,3804,0,Talk-to ,3592,3263,0,
Vampyre Juvinate,4427,54,Attack ,3579,3249,0,
Vampyre Juvenile,4436,45,Attack ,3563,3249,0,
Vampyre Juvenile,4436,45,Attack ,3560,3258,0,
Vampyre Juvenile,4437,45,Attack ,3541,3252,0,
Rat,2854,1,Attack ,3503,3239,0,
Rat,2854,1,Attack ,3500,3230,0,
Vampire,3237,61,Attack ,3464,3237,0,
Vampire,3237,61,Attack ,3465,3246,0,
Vampire,3237,61,Attack ,3464,3242,0,
Forester,1573,0,Talk-to ,3484,3243,0,
Frog,5429,0,Talk-to Dismiss ,3214,3212,0,
Frog,5899,0,Talk-to ,3216,3214,0,
Frog,5900,0,Talk-to Dismiss ,3216,3213,0,
Frog,5901,0,Talk-to Dismiss ,3216,3213,0,
Frog,5902,0,Talk-to Dismiss ,3215,3212,0,
Frog,5903,0,Talk-to Dismiss ,3213,3215,0,
Goblin,3032,2,Attack ,3209,3249,0,
Al Kharid warrior,3103,9,Attack Pickpocket ,3303,3173,0,
Desert Wolf,4649,27,Attack ,3280,3108,0,
Desert Wolf,4651,27,Attack ,3282,3084,0,
Ugthanki,4652,42,Talk-to Attack ,3274,3098,0,
Ugthanki,4652,42,Talk-to Attack ,3270,3108,0,
Ugthanki,4652,42,Talk-to Attack ,3254,3118,0,
Ugthanki,4652,42,Talk-to Attack ,3252,3097,0,
Ugthanki,4652,42,Talk-to Attack ,3243,3084,0,
Ugthanki,4652,42,Talk-to Attack ,3239,3104,0,
Desert Wolf,4651,27,Attack ,3257,3081,0,
Desert Wolf,4650,27,Attack ,3248,3124,0,
Weird Old Man,954,0,Talk-to ,3224,3108,0,
Desert Wolf,4649,27,Attack ,3221,3091,0,
Ugthanki,4652,42,Talk-to Attack ,3224,3081,0,
Desert Wolf,4651,27,Attack ,3214,3095,0,
Ugthanki,4652,42,Talk-to Attack ,3215,3113,0,
Desert Wolf,4651,27,Attack ,3218,3120,0,
Desert Wolf,4650,27,Attack ,3223,3121,0,
Kalphite Worker,955,28,Attack ,3476,9500,2,
Kalphite Larva,966,0,,3483,9509,2,
Kalphite Worker,955,28,Attack ,3491,9524,2,
Kalphite Soldier,957,85,Attack ,3478,9500,2,
Kalphite Worker,955,28,Attack ,3497,9521,2,
Kalphite Worker,955,28,Attack ,3496,9495,2,
Kalphite Worker,955,28,Attack ,3494,9501,2,
Kalphite Worker,955,28,Attack ,3497,9511,2,
Kalphite Worker,955,28,Attack ,3497,9523,2,
Kalphite Worker,955,28,Attack ,3499,9512,2,
Kalphite Worker,955,28,Attack ,3499,9510,2,
Kalphite Guardian,959,141,Attack ,3503,9495,2,
Kalphite Larva,966,0,,3506,9517,2,
Kalphite Worker,955,28,Attack ,3502,9526,2,
Kalphite Larva,966,0,,3510,9505,2,
Kalphite Guardian,959,141,Attack ,3511,9500,2,
Kalphite Worker,955,28,Attack ,3506,9529,2,
Kalphite Soldier,957,85,Attack ,3469,9489,2,
Kalphite Soldier,957,85,Attack ,3467,9488,2,
Kalphite Soldier,957,85,Attack ,3492,9490,2,
Kalphite Worker,955,28,Attack ,3509,9494,2,
Kalphite Soldier,957,85,Attack ,3470,9480,2,
Kalphite Soldier,957,85,Attack ,3469,9483,2,
Kalphite Worker,955,28,Attack ,3469,9476,2,
Kalphite Soldier,957,85,Attack ,3467,9480,2,
Kalphite Larva,966,0,,3463,9477,2,
Kalphite Guardian,962,141,Attack ,3495,9486,0,
Kalphite Guardian,962,141,Attack ,3496,9504,0,
Kalphite Larva,966,0,,3500,9507,0,
Kalphite Larva,966,0,,3490,9492,0,
Kalphite Larva,966,0,,3492,9506,0,
Kalphite Larva,966,0,,3490,9492,0,
Kalphite Larva,966,0,,3490,9492,0,
Kalphite Larva,966,0,,3482,9501,0,
Kalphite Queen,963,333,Attack ,3482,9492,0,
Strange plant,323,0,Pick Dismiss ,3208,3215,1,
Dr Jekyll,307,0,Talk-to Dismiss ,3275,3171,0,
Ugthanki,4652,42,Talk-to Attack ,3292,3081,0,
Desert Wolf,4649,27,Attack ,3263,3083,0,
Ugthanki,4652,42,Talk-to Attack ,3264,3077,0,
Desert Wolf,4651,27,Attack ,3268,3070,0,
Desert Wolf,4649,27,Attack ,3265,3069,0,
Desert Wolf,4649,27,Attack ,3240,3072,0,
Desert Wolf,4650,27,Attack ,3236,3072,0,
Billy Goat,1797,33,Attack ,3211,3084,0,
Goat,1796,23,Attack ,3210,3080,0,
Goat,1795,23,Attack ,3209,3086,0,
Goat,1796,23,Attack ,3209,3082,0,
Goat,1796,23,Attack ,3207,3080,0,
Goat,1795,23,Attack ,3206,3079,0,
Ugthanki,4652,42,Talk-to Attack ,3216,3069,0,
Desert Wolf,4650,27,Attack ,3202,3066,0,
Desert Wolf,4649,27,Attack ,3227,3062,0,
Desert Wolf,4650,27,Attack ,3226,3060,0,
Desert Wolf,4651,27,Attack ,3224,3036,0,
Desert Wolf,4649,27,Attack ,3223,3038,0,
Ugthanki,4652,42,Talk-to Attack ,3208,3030,0,
Desert Wolf,4649,27,Attack ,3202,3044,0,
Desert Wolf,4650,27,Attack ,3201,3017,0,
Desert Wolf,4651,27,Attack ,3197,3040,0,
Ugthanki,4652,42,Talk-to Attack ,3191,3019,0,
Rug Merchant,18,0,Talk-to Travel ,3184,3045,0,
Bedabin Nomad Fighter,4655,56,Talk-to Attack ,3180,3027,0,
Monkey,23,0,Talk-to ,3180,3043,0,
Bedabin Nomad,4638,0,Talk-to Trade ,3179,3046,0,
Bedabin Nomad Fighter,4655,56,Talk-to Attack ,3179,3042,0,
Asgarnia Smith,684,0,Talk-to ,3179,3043,0,
Bedabin Nomad,4638,0,Talk-to Trade ,3175,3035,0,
Bedabin Nomad,4638,0,Talk-to Trade ,3175,3037,0,
Bedabin Nomad Fighter,4655,56,Talk-to Attack ,3176,3025,0,
Camel,2835,0,Talk-to ,3172,3040,0,
Bedabin Nomad Guard,4639,0,Talk-to ,3170,3045,0,
Al Shabim,4637,0,Talk-to ,3170,3025,0,
Bedabin Nomad,4638,0,Talk-to Trade ,3169,3033,0,
Bedabin Nomad,4638,0,Talk-to Trade ,3169,3030,0,
Bedabin Nomad Fighter,4655,56,Talk-to Attack ,3168,3032,0,
Bedabin Nomad Fighter,4655,56,Talk-to Attack ,3168,3030,0,
Bedabin Nomad Fighter,4655,56,Talk-to Attack ,3167,3028,0,
Bedabin Nomad,4638,0,Talk-to Trade ,3165,3036,0,
Bedabin Nomad,4638,0,Talk-to Trade ,3163,3036,0,
Bedabin Nomad,4638,0,Talk-to Trade ,3160,3044,0,
Desert Wolf,4651,27,Attack ,3152,3048,0,
Desert Wolf,4649,27,Attack ,3150,3042,0,
Desert Wolf,4650,27,Attack ,3176,3009,0,
Desert Wolf,4649,27,Attack ,3174,3006,0,
Bandit,695,57,Talk-to Attack Pickpocket ,3162,2993,0,
Bandit,691,0,Talk-to ,3157,2989,0,
Bandit,690,74,Talk-to Attack Pickpocket ,3162,2990,0,
Bandit,691,0,Talk-to ,3162,2989,0,
Bandit,692,0,Talk-to ,3162,2987,0,
Bandit,690,74,Talk-to Attack Pickpocket ,3164,2987,0,
Bandit,692,0,Talk-to ,3157,2986,0,
Bandit,690,74,Talk-to Attack Pickpocket ,3158,2986,0,
Bartender,687,0,Talk-to Trade ,3159,2981,0,
Bandit,694,0,Talk-to ,3161,2981,0,
Bandit,694,0,Talk-to ,3161,2982,0,
Bandit,690,74,Talk-to Attack Pickpocket ,3161,2983,0,
null,6107,1,,3163,2982,0,
Bandit,690,74,Talk-to Attack Pickpocket ,3164,2983,0,
Bandit,690,74,Talk-to Attack Pickpocket ,3163,2983,0,
Bandit,690,74,Talk-to Attack Pickpocket ,3165,2979,0,
Bandit,690,74,Talk-to Attack Pickpocket ,3158,2977,0,
Bandit,693,0,Talk-to ,3159,2977,0,
Bandit,690,74,Talk-to Attack Pickpocket ,3159,2979,0,
Bandit,694,0,Talk-to ,3161,2977,0,
Bandit,694,0,Talk-to ,3163,2977,0,
Bandit,690,74,Talk-to Attack Pickpocket ,3164,2977,0,
Bandit,695,57,Talk-to Attack Pickpocket ,3174,2976,0,
Bandit,695,57,Talk-to Attack Pickpocket ,3175,2975,0,
Bandit shopkeeper,1833,0,Talk-to Trade ,3176,2986,0,
Bandit,695,57,Talk-to Attack Pickpocket ,3177,2973,0,
Bandit,695,57,Talk-to Attack Pickpocket ,3181,2974,0,
Bandit,695,57,Talk-to Attack Pickpocket ,3173,2972,0,
Eblis,1966,0,Talk-to ,3182,2987,0,
Bandit,695,57,Talk-to Attack Pickpocket ,3182,2967,0,
Bandit,695,57,Talk-to Attack Pickpocket ,3183,2991,0,
Bandit,695,57,Talk-to Attack Pickpocket ,3185,2980,0,
Bandit,695,57,Talk-to Attack Pickpocket ,3186,2995,0,
Desert Wolf,4649,27,Attack ,3235,2968,0,
Ugthanki,4652,42,Talk-to Attack ,3246,2963,0,
Desert snake,3544,5,Attack ,3263,2959,0,
Jackal,4185,21,Attack ,3267,2944,0,
Jackal,4185,21,Attack ,3269,2940,0,
Desert snake,3544,5,Attack ,3270,2967,0,
Desert snake,3544,5,Attack ,3277,2959,0,
Bandit,695,57,Talk-to Attack Pickpocket ,3283,2954,0,
Bandit,695,57,Talk-to Attack Pickpocket ,3283,2967,0,
Desert snake,3544,5,Attack ,3287,2954,0,
Bandit,695,57,Talk-to Attack Pickpocket ,3270,2967,0,
Desert snake,3544,5,Attack ,3285,2977,0,
Desert snake,3544,5,Attack ,3294,2981,0,
Bandit,695,57,Talk-to Attack Pickpocket ,3294,2978,0,
Desert snake,3544,5,Attack ,3296,2961,0,
Bandit,695,57,Talk-to Attack Pickpocket ,3301,2960,0,
Desert snake,3544,5,Attack ,3303,2963,0,
Desert snake,3544,5,Attack ,3304,2966,0,
Desert snake,3544,5,Attack ,3313,2976,0,
Desert snake,3544,5,Attack ,3325,2951,0,
Jackal,4185,21,Attack ,3328,2933,0,
Desert snake,3544,5,Attack ,3330,2956,0,
Desert snake,3544,5,Attack ,3331,2955,0,
Desert snake,3544,5,Attack ,3333,2956,0,
Jackal,4185,21,Attack ,3332,2928,0,
Jackal,4185,21,Attack ,3332,2927,0,
Menaphite Thug,6138,55,Talk-to Attack ,3334,2945,0,
Crocodile,4184,63,Attack ,3333,2926,0,
Menaphite Thug,6138,55,Talk-to Attack ,3328,2957,0,
Ali the Operator,3548,0,Talk-to ,3337,2948,0,
Aristarchus,3569,0,Talk-to ,3339,2960,0,
Crocodile,4184,63,Attack ,3340,2934,0,
Villager,6140,3,Talk-to Pickpocket ,3344,2954,0,
Menaphite Thug,6138,55,Talk-to Attack ,3345,2948,0,
Crocodile,4184,63,Attack ,3347,2923,0,
Menaphite Thug,6138,55,Talk-to Attack ,3349,2950,0,
Menaphite Thug,6138,55,Talk-to Attack ,3348,2939,0,
Rug Merchant,19,0,Talk-to Travel ,3348,2944,0,
Villager,6141,3,Talk-to Pickpocket ,3351,2950,0,
Monkey,23,0,Talk-to ,3350,2941,0,
Crocodile,4184,63,Attack ,3351,2925,0,
Menaphite Thug,6138,55,Talk-to Attack ,3352,2950,0,
Snake,3545,0,,3354,2952,0,
Ali the Snake Charmer,3542,0,Talk-to ,3354,2953,0,
Menaphite Thug,6138,55,Talk-to Attack ,3354,2956,0,
Menaphite Thug,6138,55,Talk-to Attack ,3351,2956,0,
Menaphite Thug,6138,55,Talk-to Attack ,3350,2957,0,
Street urchin,3539,0,Talk-to ,3352,2957,0,
Villager,6139,3,Talk-to Pickpocket ,3359,2955,0,
Villager,6140,3,Talk-to Pickpocket ,3357,2958,0,
Drunken Ali,3534,0,Talk-to ,3360,2957,0,
Ali The barman,3535,0,Talk-to ,3361,2955,0,
Villager,6141,3,Talk-to Pickpocket ,3354,2961,0,
Menaphite Thug,6138,55,Talk-to Attack ,3342,2962,0,
Ali the Camel,3543,0,Pet ,3343,2962,0,
Ali the Camel,3543,0,Pet ,3344,2964,0,
Villager,6140,3,Talk-to Pickpocket ,3362,2960,0,
Ali the Camel Man,3538,0,Talk-to Trade ,3349,2967,0,
Ali the Mayor,6134,0,Talk-to ,3357,2967,0,
Villager,6139,3,Talk-to Pickpocket ,3357,2970,0,
Villager,6139,3,Talk-to Pickpocket ,3358,2972,0,
Villager,6141,3,Talk-to Pickpocket ,3356,2973,0,
Ali the Kebab seller,3536,0,Talk-to ,3352,2974,0,
Street urchin,3539,0,Talk-to ,3355,2975,0,
Villager,6140,3,Talk-to Pickpocket ,3356,2972,0,
Street urchin,3539,0,Talk-to ,3362,2979,0,
Bandit,1975,56,Talk-to Attack Pickpocket ,3359,2981,0,
Villager,6141,3,Talk-to Pickpocket ,3360,2981,0,
Bandit,1975,56,Talk-to Attack Pickpocket ,3364,2982,0,
Bandit,1975,56,Talk-to Attack Pickpocket ,3356,2985,0,
Ali the Hag,3541,0,Talk-to ,3347,2986,0,
Market seller,3537,0,Talk-to Trade ,3360,2988,0,
Villager,6141,3,Talk-to Pickpocket ,3364,2993,0,
Bandit,1976,41,Talk-to Attack Pickpocket ,3363,2994,0,
Bandit,1975,56,Talk-to Attack Pickpocket ,3354,2995,0,
Bandit,1976,41,Talk-to Attack Pickpocket ,3351,2996,0,
Bandit,1976,41,Talk-to Attack Pickpocket ,3354,2998,0,
Bandit,1976,41,Talk-to Attack Pickpocket ,3358,2998,0,
Ali the dyer,3442,0,Talk-to ,3363,2998,0,
Rug Merchant,20,0,Talk-to Travel ,3350,3001,0,
Cowardly Bandit,739,56,Talk-to ,3359,3002,0,
Monkey,23,0,Talk-to ,3355,3004,0,
Bandit,1975,56,Talk-to Attack Pickpocket ,3358,3009,0,
Goat,1793,23,Attack ,3341,3018,0,
Goat,1795,23,Attack ,3336,3022,0,
Goat,1792,23,Attack ,3335,3020,0,
Billy Goat,1794,33,Attack ,3361,3029,0,
Desert Wolf,4650,27,Attack ,3325,3032,0,
Desert Wolf,4649,27,Attack ,3324,3030,0,
Desert Wolf,4649,27,Attack ,3323,3010,0,
Desert Wolf,4651,27,Attack ,3323,3008,0,
Ugthanki,4652,42,Talk-to Attack ,3322,3025,0,
Desert Wolf,4650,27,Attack ,3321,3014,0,
Desert Wolf,4651,27,Attack ,3320,3031,0,
Ugthanki,4652,42,Talk-to Attack ,3315,3035,0,
Guard,4660,45,Talk-to Attack ,3304,3033,0,
Female slave,4672,0,Talk-to ,3304,3021,0,
Guard,4662,45,Talk-to Attack ,3303,3022,0,
Male slave,4671,0,Talk-to ,3302,3016,0,
Guard,4661,45,Talk-to Attack ,3300,3030,0,
Male slave,6232,0,Talk-to ,3301,3022,0,
Female slave,4672,0,Talk-to ,3299,3016,0,
Guard,4669,45,Talk-to Attack ,3296,3027,0,
Male slave,4670,0,Talk-to ,3295,3017,0,
Guard,4663,45,Talk-to Attack ,3294,3019,0,
Female slave,4672,0,Talk-to ,3291,3017,0,
Male slave,4671,0,Talk-to ,3288,3017,0,
Female slave,4673,0,Talk-to ,3286,3017,0,
Guard,4661,45,Talk-to Attack ,3286,3020,0,
Mine cart driver,4653,0,Talk-to ,3287,3020,0,
Desert Wolf,4650,27,Attack ,3267,3005,0,
Desert Wolf,4651,27,Attack ,3265,3007,0,
Desert Wolf,4650,27,Attack ,3262,3005,0,
Guard,4667,45,Talk-to Attack ,3276,3026,0,
Guard,4660,45,Talk-to Attack ,3282,3026,0,
Mercenary,4658,45,Talk-to Attack ,3265,3027,0,
Mercenary,4656,45,Talk-to Attack ,3273,3028,0,
Mercenary,4659,45,Talk-to Attack ,3265,3029,0,
Mercenary Captain,4635,47,Talk-to Attack Watch ,3272,3029,0,
Guard,4666,45,Talk-to Attack ,3276,3030,0,
Mercenary,4657,45,Talk-to Attack ,3266,3032,0,
Guard,4665,45,Talk-to Attack ,3286,3029,0,
Ugthanki,4652,42,Talk-to Attack ,3264,3054,0,
Desert Wolf,4650,27,Attack ,3255,3056,0,
Ugthanki,4652,42,Talk-to Attack ,3278,3058,0,
Ugthanki,4652,42,Talk-to Attack ,3262,3064,0,
Desert Wolf,4649,27,Attack ,3265,3066,0,
Desert Wolf,4650,27,Attack ,3280,3069,0,
Desert Wolf,4651,27,Attack ,3291,3063,0,
Desert Wolf,4651,27,Attack ,3285,3063,0,
Desert Wolf,4651,27,Attack ,3307,3075,0,
Desert Wolf,4650,27,Attack ,3311,3074,0,
Ugthanki,4652,42,Talk-to Attack ,3318,3073,0,
Desert Wolf,4651,27,Attack ,3317,3071,0,
Desert Wolf,4649,27,Attack ,3315,3067,0,
Desert Wolf,4649,27,Attack ,3324,3054,0,
Desert Wolf,4651,27,Attack ,3322,3051,0,
Desert Wolf,4650,27,Attack ,3326,3051,0,
Goat,1792,23,Attack ,3361,3030,0,
Crocodile,4184,63,Attack ,3367,2936,0,
Crocodile,4184,63,Attack ,3357,2922,0,
Crocodile,4184,63,Attack ,3307,2914,0,
Crocodile,4184,63,Attack ,3300,2924,0,
Crocodile,4184,63,Attack ,3300,2915,0,
Crocodile,4184,63,Attack ,3295,2912,0,
Crocodile,4184,63,Attack ,3269,2895,0,
Crocodile,4184,63,Attack ,3261,2889,0,
Crocodile,4184,63,Attack ,3265,2882,0,
Crocodile,4184,63,Attack ,3265,2870,0,
Crocodile,4184,63,Attack ,3267,2882,0,
Crocodile,4184,63,Attack ,3267,2873,0,
Crocodile,4184,63,Attack ,3259,2869,0,
Crocodile,4184,63,Attack ,3257,2859,0,
Jackal,4185,21,Attack ,3241,2851,0,
Jackal,4185,21,Attack ,3222,2866,0,
Jackal,4185,21,Attack ,3233,2848,0,
Jackal,4185,21,Attack ,3222,2863,0,
Jackal,4185,21,Attack ,3240,2847,0,
Vulture,1267,31,Attack ,3225,2842,0,
Jackal,4185,21,Attack ,3236,2842,0,
Vulture,1267,31,Attack ,3219,2845,0,
Vulture,1267,31,Attack ,3215,2849,0,
Jackal,4185,21,Attack ,3226,2837,0,
Jackal,4185,21,Attack ,3216,2836,0,
Jackal,4185,21,Attack ,3206,2839,0,
Jackal,4185,21,Attack ,3230,2831,0,
Crocodile,4184,63,Attack ,3255,2825,0,
Jackal,4185,21,Attack ,3220,2872,0,
Jackal,4185,21,Attack ,3212,2867,0,
Jackal,4185,21,Attack ,3210,2871,0,
Genie,326,0,Talk-to Dismiss ,3157,2891,0,
Lazim,6150,0,Talk-to ,3191,2926,0,
Jackal,4185,21,Attack ,3264,2922,0,
Jackal,4185,21,Attack ,3267,2926,0,
Jackal,4185,21,Attack ,3317,2909,0,
Jackal,4185,21,Attack ,3311,2891,0,
Vulture,1268,31,Attack ,3297,2865,0,
Vulture,1267,31,Attack ,3298,2860,0,
Vulture,1267,31,Attack ,3296,2858,0,
Simon Templeton,5786,0,Talk-to ,3347,2830,0,
Slave,4200,0,Talk-to ,3298,2800,0,
Jex,3875,0,Talk-to ,3305,2799,0,
Plague frog,4188,11,Attack ,3279,2802,0,
Plague cow,4191,0,Pet ,3275,2801,0,
Plague frog,4188,11,Attack ,3273,2805,0,
Plague frog,4188,11,Attack ,3273,2802,0,
Plague frog,4188,11,Attack ,3272,2802,0,
Slave,4201,0,Talk-to ,3297,2795,0,
Locust,4186,18,Attack ,3319,2796,0,
Locust,4186,18,Attack ,3316,2794,0,
Locust,4186,18,Attack ,3315,2794,0,
Locust,4186,18,Attack ,3317,2793,0,
Raetul,4204,0,Talk-to ,3310,2787,0,
Siamun,4205,0,Talk-to ,3317,2786,0,
Locust,4186,18,Attack ,3315,2781,0,
Locust,4186,18,Attack ,3319,2779,0,
Locust,4186,18,Attack ,3317,2780,0,
Locust,4186,18,Attack ,3318,2779,0,
Carpenter,4203,0,Talk-to Trade ,3315,2772,0,
Locust,4186,18,Attack ,3319,2763,0,
Locust,4186,18,Attack ,3318,2763,0,
Locust,4186,18,Attack ,3317,2763,0,
Locust,4186,18,Attack ,3318,2761,0,
Neite,4211,0,Talk-to ,3316,2759,0,
Locust,4186,18,Attack ,3317,2760,0,
Locust,4186,18,Attack ,3316,2752,0,
Locust,4186,18,Attack ,3318,2752,0,
Jackal,4185,21,Attack ,3312,2908,0,
Desert Wolf,4649,27,Attack ,3198,3013,0,
Desert Wolf,4650,27,Attack ,3224,3012,0,
Desert Wolf,4651,27,Attack ,3224,3009,0,
Desert Wolf,4649,27,Attack ,3227,3015,0,
Ugthanki,4652,42,Talk-to Attack ,3239,2998,0,
Desert Wolf,4649,27,Attack ,3254,3053,0,
Golden warbler,5551,0,,3404,3094,0,
Orange salamander,2903,0,,3403,3089,0,
Golden warbler,5551,0,,3404,3091,0,
Orange salamander,2903,0,,3405,3102,0,
Orange salamander,2903,0,,3406,3094,0,
Golden warbler,5551,0,,3408,3081,0,
Orange salamander,2903,0,,3411,3087,0,
Ghost,87,19,Attack ,2717,4900,0,
Ghost,85,19,Attack ,2713,4894,0,
Ghost,86,19,Attack ,2732,4891,0,
Ghost,89,19,Attack ,2710,4907,0,
Ghost,91,19,Attack ,2735,4909,0,
Mountain troll,938,69,Attack ,2862,3595,0,
Mountain troll,936,69,Attack ,2858,3596,0,
Thrower Troll,931,67,Attack ,2854,3600,0,
Mountain goat,4117,0,,2858,3608,0,
Thrower Troll,932,67,Attack ,2859,3600,0,
Thrower Troll,933,67,Attack ,2863,3600,0,
Mountain troll,941,69,Attack ,2865,3598,0,
Thrower Troll,934,67,Attack ,2867,3600,0,
Thrower Troll,935,67,Attack ,2870,3600,0,
Pee Hat,927,91,Attack ,2872,3598,0,
Kraka,928,91,Attack ,2875,3598,0,
Mountain troll,942,69,Attack ,2869,3595,0,
Nature impling,1641,0,Catch ,3198,3198,0,
Dunce,6749,0,Talk-to Dismiss ,3232,3203,0,
Nature impling,1641,0,Catch ,3134,3216,0,
Goblin,3029,2,Attack ,3002,3221,0,
Ghost sailor,3004,0,Talk-To ,3697,3515,1,
Ghost sailor,3004,0,Talk-To ,3698,3516,1,
Bill Teach,4013,0,Talk-to ,3712,3498,1,
Rat,2854,1,Attack ,3715,3505,1,
Ghost sailor,3004,0,Talk-To ,3689,3517,0,
Ghost captain,3006,0,Talk-To ,3691,3513,0,
Ghost sailor,3004,0,Talk-To ,3699,3497,0,
Trader Crewmember,1333,0,Talk-To Trade Charter ,3701,3502,0,
Trader Crewmember,1330,0,Talk-To Trade Charter ,3701,3501,0,
Ghost sailor,3004,0,Talk-To ,3707,3497,0,
Rat,2854,1,Attack ,3714,3491,0,
Rat,2854,1,Attack ,3715,3500,0,
Ghost captain,3005,0,Talk-To ,3703,3487,0,
Ghost villager,2998,0,Talk-To ,3686,3482,0,
Ghost banker,3003,0,Talk-to Bank ,3687,3464,0,
Ghost banker,3003,0,Talk-to Bank ,3688,3464,0,
Ghost banker,3003,0,Talk-to Bank ,3690,3464,0,
Ghost banker,3003,0,Talk-to Bank ,3691,3464,0,
Ghost villager,2998,0,Talk-To ,3678,3475,0,
Melina,6127,0,Talk-To ,3674,3481,0,
Ghost villager,2998,0,Talk-To ,3670,3484,0,
Ghost villager,2998,0,Talk-To ,3666,3470,0,
null,748,1,,2772,3223,0,
Imp,5007,2,Attack ,2767,3168,0,
Harold,4101,0,Talk-to ,2905,3539,1,
Archer,4097,42,Talk-to Attack ,2905,3556,1,
Archer,4096,42,Talk-to Attack ,2904,3559,1,
Archer,4096,42,Talk-to Attack ,2893,3559,1,
Archer,4097,42,Talk-to Attack ,2892,3558,1,
Martin Thwait,3193,0,Talk-to Trade ,3049,4980,1,
Brian O'Richard,3189,0,Talk-to ,3046,4979,1,
Emerald Benedict,3194,0,Talk-to Bank ,3042,4972,1,
Mark,5920,0,,3051,4963,1,
Grace,5919,0,Talk-to Trade ,3049,4962,1,
Druid,3098,33,Attack ,2922,3483,0,
Sanfew,5044,0,Talk-to ,2901,3429,1,
Druid,3098,33,Attack ,2897,3433,1,
Baby dragon,242,48,Attack ,2895,9798,0,
Blue dragon,267,111,Attack ,2895,9800,0,
Blue dragon,265,111,Attack ,2899,9804,0,
Black Demon,2051,172,Attack ,2871,9788,0,
Poison spider,3023,64,Attack ,2876,9790,0,
Poison spider,3023,64,Attack ,2876,9786,0,
Poison spider,3023,64,Attack ,2873,9801,0,
Kharid Scorpion,5228,0,Pick-up ,2878,9798,0,
Skeleton,71,22,Attack ,2884,9813,0,
Skeleton,72,22,Attack ,2887,9814,0,
Skeleton,70,22,Attack ,2887,9818,0,
Hellhound,104,122,Attack ,2853,9848,0,
Skeleton,73,22,Attack ,2887,9820,0,
Hellhound,104,122,Attack ,2870,9820,0,
Ghost,85,19,Attack ,2897,9821,0,
Skeleton,73,22,Attack ,2887,9825,0,
Skeleton,71,22,Attack ,2885,9824,0,
Hellhound,104,122,Attack ,2869,9824,0,
Suit of armour,5043,19,Attack ,2887,9827,0,
Spider,3019,1,Attack ,2894,9829,0,
Hellhound,104,122,Attack ,2869,9829,0,
Suit of armour,5043,19,Attack ,2885,9828,0,
Spider,3019,1,Attack ,2894,9831,0,
Spider,3019,1,Attack ,2889,9831,0,
Skeleton,77,25,Attack ,2882,9833,0,
Giant bat,2834,27,Attack ,2901,9830,0,
Giant bat,2834,27,Attack ,2901,9830,0,
Hellhound,104,122,Attack ,2871,9837,0,
Ghost,90,19,Attack ,2885,9845,0,
Ghost,89,19,Attack ,2889,9850,0,
Ghost,88,19,Attack ,2903,9847,0,
Ghost,87,19,Attack ,2904,9851,0,
Experiment No.2,5126,109,Attack ,2902,9861,0,
Experiment No.2,5126,109,Attack ,2907,9861,0,
Giant bat,2834,27,Attack ,2909,9835,0,
Ghost,85,19,Attack ,2910,9848,0,
Ghost,86,19,Attack ,2913,9845,0,
Giant bat,2834,27,Attack ,2914,9836,0,
Experiment No.2,5126,109,Attack ,2916,9862,0,
Giant bat,2834,27,Attack ,2921,9836,0,
Ghost,92,19,Attack ,2920,9847,0,
Experiment No.2,5126,109,Attack ,2922,9863,0,
Experiment No.2,5126,109,Attack ,2911,9863,0,
Experiment No.2,5126,109,Attack ,2909,9863,0,
Giant bat,2834,27,Attack ,2909,9833,0,
Chaos druid,2878,13,Attack ,2930,9843,0,
Chaos druid,2878,13,Attack ,2930,9851,0,
Ghost,91,19,Attack ,2932,9833,0,
Ghost,89,19,Attack ,2933,9833,0,
Chaos druid,2878,13,Attack ,2936,9846,0,
Chaos druid,2878,13,Attack ,2935,9850,0,
Chaos druid,2878,13,Attack ,2937,9851,0,
Chaos druid,2878,13,Attack ,2929,9848,0,
Giant bat,2834,27,Attack ,2928,9831,0,
Ghost,90,19,Attack ,2935,9834,0,
Giant bat,2834,27,Attack ,2927,9833,0,
Giant bat,2834,27,Attack ,2931,9825,0,
Ghost,88,19,Attack ,2918,9817,0,
Ghost,86,19,Attack ,2911,9820,0,
Ghost,87,19,Attack ,2909,9824,0,
Baby dragon,241,48,Attack ,2912,9810,0,
Baby dragon,242,48,Attack ,2910,9808,0,
Lesser demon,2005,82,Attack ,2931,9808,0,
Black Knight,2875,33,Attack ,2936,9814,0,
